a1,a4,a6,a9,a31,Class
3117.33,37,0,0.015,0.0,0
160.24,2,0,50.158667,0.0,0
44.76,3269,0,0.0,0.0,0
12890.02,25,0,0.094,0.0,0
0.0,1,0,3.41,0.0,0
22.12,3,0,101.0,0.0,0
10876.42,40,0,0.059,0.0,0
0.0,1,0,9.999528,0.0,0
168.89,537,0,0.036047,0.0,0
0.0,0,1,0.0,0.0,0
2.13,26,0,0.004,0.0,0
0.0,1,0,4.995,0.0,0
8088.17,11,0,0.074209,0.0,0
2478.25,11,0,0.4509,0.0,0
11111.27,2,0,0.263649,0.0,0
0.0,1,0,0.218193,0.0,0
12.89,1129,0,0.005,0.0,0
3.64,13,0,0.094681,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,3.0,0.0,0
25.09,3,0,26.037499,0.0,0
0.0,0,0,0.043991,0.0,0
24.51,3,0,8.250517,0.0,0
0.0,0,1,0.0,0.0,0
107.47,3,0,101.0,0.0,0
109.23,3,0,101.0,0.0,0
2465.94,56,0,0.0,0.0,0
160.8,2,0,19.764282,0.0,0
82.0,8889,0,9.99,0.0,0
8180.13,34,0,0.005,0.0,0
1.48,2,0,1.2183,0.0,0
1354.97,215,0,0.01,0.0,0
110.5,3,0,11.602541,0.0,0
4441.63,19,0,13.122271,0.0,0
17.57,4,0,101.0,0.0,0
3.53,20,0,8.0,0.0,0
0.0,1,0,0.118719,0.0,0
0.0,1,0,0.08,0.0,0
11359.81,62,0,0.19,0.0,0
3.04,2,0,0.206798,0.0,0
2848.05,245,0,0.002,0.0,0
0.0,1,0,0.999528,0.0,0
0.0,0,1,0.0,0.0,0
160.24,2,0,23.677709,0.0,0
19.41,3,0,101.0,0.0,0
18.18,2,0,101.0,0.0,0
708.75,248,0,0.011521,0.0,0
0.0,0,1,0.0,0.0,0
130195.42,2,0,0.01898,0.0,0
27694.92,11,0,0.049559,0.0,0
7.27,2,0,0.01,0.0,0
450.6,1722,0,0.0,0.0,0
0.0,1,0,0.057307,0.0,0
6.13,24,0,0.200202,0.0,0
107.72,8,0,0.1,0.0,0
2.93,3,0,385.94744,0.0,0
25667.45,8,0,0.001,0.0,0
0.0,1,0,2.288363,0.0,0
2528.27,161,0,0.01,0.0,0
1.92,2,0,1057.540042,0.0,0
1.95,2,0,1474.633796,0.0,0
1171.46,10,0,0.01,0.0,0
104.73,3,0,101.0,0.0,0
2.58,3,0,943.263217,0.0,0
14.93,4,0,101.0,0.0,0
2022.34,39,0,1.060655,0.0,0
80.49,2,0,0.001,0.0,0
25.37,176,0,0.005018,0.0,0
165.53,2,0,1.284468,0.0,0
23.14,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
3648.76,6,0,0.019,0.0,0
16.56,27,0,0.2,0.0,0
21.63,3,0,101.0,0.0,0
4753.38,67,0,0.001232,0.0,0
0.0,0,0,0.033087,0.0,0
2658.27,26,0,0.01,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
3.58,3,0,518.291908,0.0,0
36.01,9,0,0.098637,0.0,0
160.58,2,0,101.0,0.0,0
16.05,232,0,0.03843,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,3.059807,0.0,0
77.6,4,0,101.0,0.0,0
5.68,109,0,0.09,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
16.83,3,0,0.232687,0.0,0
22.14,3,0,101.0,0.0,0
15.7,3,0,0.172552,0.0,0
7.1,3,0,499.552357,0.0,0
2.91,2,0,2.467749,0.0,0
397.33,183,0,0.049039,0.0,0
9.43,16,0,0.362307,0.0,0
0.0,0,1,0.0,0.0,0
0.62,1519,0,0.062059,0.0,0
5958.62,31,0,0.002,0.0,0
5.66,5,0,0.00143,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
11812.35,71,0,0.001,0.0,0
87.22,729,0,0.01221,0.0,0
1.74,2,0,0.1,0.0,0
3.99,4,0,0.2,0.0,0
2.03,3,0,837.559759,0.0,0
45862.76,2,0,0.025,0.0,0
0.0,0,1,0.0,0.0,0
1.22,14,0,0.1,0.0,0
1.17,3,0,828.067987,0.0,0
166.36,2,0,6.151903,0.0,0
157.39,2,0,101.0,0.0,0
2.2,4,0,404.661124,0.0,0
2.45,3,0,634.612564,0.0,0
26024.5,15,0,0.015,0.0,0
1378.57,48,0,0.005749,0.0,0
0.0,0,1,0.050011,0.0,0
0.95,9996,0,10000.0,0.0,0
165.15,2,0,49.770407,0.0,0
2716.23,252,0,0.0,0.0,0
20.95,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.54916,0.0,0
159.16,2,0,101.0,0.0,0
0.0,1,0,0.001,0.0,0
0.0,1,0,5.0,0.0,0
380.96,23,0,0.001068,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
27449.13,3,0,0.01073,0.0,0
45.89,9999,2404,100.0,0.0,0
4817.16,100,0,0.005,0.0,0
3.78,3,0,0.995,0.0,0
2038.93,28,0,0.005,0.0,0
0.0,1,0,0.8687,0.0,0
2.23,4,0,431.848348,0.0,0
56.71,9054,0,0.00294,0.0,0
21.56,3,0,101.0,0.0,0
161.92,2,0,49.548443,0.0,0
2146.91,91,0,0.1,0.0,0
0.0,1,0,1.1,0.0,0
11.99,4,0,101.0,0.0,0
3.66,616,0,0.200009,0.0,0
1.96,8,0,4.0,0.0,0
0.0,1,0,6.55289,0.0,0
25.35,617,0,0.104337,0.0,0
163.47,2,0,2.509676,0.0,0
162.03,2,0,10.494561,0.0,0
5724.61,143,0,0.03822,0.0,0
8.83,588,0,0.009134,0.0,0
0.0,1,0,0.99,0.0,0
363.35,272,0,0.020014,0.0,0
23.22,3,0,16.312836,0.0,0
0.0,0,1,0.0,0.0,0
5.89,6,0,2.0,0.0,0
92996.37,6,0,1.088532,0.0,0
143.12,2,0,0.098022,0.0,0
25903.18,7,0,0.0,0.0,0
0.0,1,0,0.435988,0.0,0
0.0,0,1,0.0,0.0,0
161.5,2,0,101.0,0.0,0
6.01,62,0,4231.444707,0.0,0
2076.13,377,0,0.0,0.0,0
167.62,2,0,2.467068,0.0,0
21.68,3,0,101.0,0.0,0
29.5,117,0,0.05001,0.0,0
9597.58,69,0,0.001612,0.0,0
3.71,3,0,502.425846,0.0,0
0.0,0,1,0.0,0.0,0
3469.78,78,1,0.009729,0.0,0
3926.59,151,0,0.0,0.0,0
23132.57,14,0,0.00416,0.0,0
62.97,3604,1,0.000132,0.0,0
160.52,2,0,101.0,0.0,0
2980.94,61,0,0.010004,0.0,0
14.63,10,0,0.120394,0.0,0
0.0,0,1,0.0,0.0,0
24.44,3,0,101.0,0.0,0
4018.73,32,0,1.995,0.0,0
0.0,1,0,0.1,0.0,0
2418.04,47,0,0.004,0.0,0
0.0,0,1,0.0,0.0,0
18443.71,17,0,0.022441,0.0,0
15.49,12,0,4.995,0.0,0
5680.31,20,0,0.0,0.0,0
9312.07,86,0,0.001,0.0,0
154.5,2,0,101.0,0.0,0
3.34,3,0,0.1,0.0,0
146990.55,2,0,0.75,0.0,0
0.0,1,0,9.359546,0.0,0
15.94,7,0,0.195,0.0,0
0.0,1,0,10.0,0.0,0
160.42,2,0,9.704789,0.0,0
320.06,215,0,0.04904,0.0,0
830.37,25,0,0.01,0.0,0
14.76,3,0,101.0,0.0,0
0.0,1,0,2.232886,0.0,0
0.0,1,0,0.138179,0.0,0
11099.68,67,0,0.03286,0.0,0
159.05,2,0,101.0,0.0,0
0.0,1,0,0.71153,0.0,0
0.0,0,1,0.0,0.0,0
205282.57,3,0,5.0,0.0,0
0.0,0,1,0.0,0.0,0
160.94,2,0,34.83624,0.0,0
1324.2,14,0,0.8706,0.0,0
22.74,3,0,101.0,0.0,0
0.0,1,0,0.048703,0.0,0
0.0,0,1,0.0,0.0,0
31438.5,8,0,1.5606,0.0,0
0.0,0,1,0.0,0.0,0
22.14,3,0,101.0,0.0,0
3.37,4,0,836.676514,0.0,0
2306.44,2,0,1.995,0.0,0
0.0,0,1,0.0,0.0,0
80.12,4,0,45.067088,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.521875,0.0,0
0.0,1,0,3.608889,0.0,0
0.0,0,0,0.002702,0.0,0
0.0,1,0,1.170093,0.0,0
163.93,2,0,19.904876,0.0,0
237.29,19,0,0.01997,0.0,0
0.0,0,1,0.0,0.0,0
22.62,3,0,101.0,0.0,0
5436.34,100,0,0.0,0.0,0
3.94,595,0,0.2,0.0,0
6900.53,136,0,0.009,0.0,0
22.75,3,0,101.0,0.0,0
165.88,2,0,2.846077,0.0,0
162.69,2,0,25.47121,0.0,0
11.46,26,0,0.049002,0.0,0
5.34,2,0,2.373005,0.0,0
4.77,3,0,2.0,0.0,0
2059.28,118,0,0.09,0.0,0
672.18,33,0,0.42328,0.0,0
32.45,10,0,0.635877,0.0,0
1019.48,11,0,0.200043,0.0,0
11.24,10,0,0.08,0.0,0
346.27,47,0,0.009826,0.0,0
168.08,3518,0,0.0,0.0,0
0.0,1,0,0.32,0.0,0
105.72,3,0,46.86007,0.0,0
2.63,3,0,838.103919,0.0,0
1.54,2,0,0.1,0.0,0
274972.69,2,0,2.999,0.0,0
210.67,4,0,1.0,0.0,0
3081.0,224,0,0.003087,0.0,0
0.0,0,1,0.0,0.0,0
16601.46,28,0,0.49,0.0,0
0.0,1,0,0.70305,0.0,0
102.63,3,0,101.0,0.0,0
164.83,2,0,43.214208,0.0,0
17.93,3,0,101.0,0.0,0
2040.38,10,0,0.009502,0.0,0
0.0,1,0,1.037,0.0,0
26.01,947,0,0.010689,0.0,0
0.0,0,0,1.0,0.0,0
13.12,310,0,0.001,0.0,0
169.95,10,0,0.100496,0.0,0
0.0,0,1,0.0,0.0,0
163.77,2,0,101.0,0.0,0
0.0,0,0,0.017321,0.0,0
158.38,2,0,101.0,0.0,0
0.0,1,0,3.0,0.0,0
400.18,6,0,0.004,0.0,0
0.0,0,1,0.0,0.0,0
4.85,16,0,0.99895,0.0,0
17394.78,31,0,0.01,0.0,0
19.44,1192,0,0.068074,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,10.999528,0.0,0
64.77,398,0,0.100017,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
29.23,34,0,0.06403,0.0,0
548.16,43,0,0.0,0.0,0
6.39,5,0,0.002521,0.0,0
0.0,0,1,0.0,0.0,0
116.8,341,0,0.054883,0.0,0
2467.73,96,0,0.302203,0.0,0
147390.99,2,0,0.515639,0.0,0
0.0,0,1,0.0,0.0,0
3.84,28,0,0.031255,0.0,0
0.0,0,0,0.127808,0.0,0
20.42,3,0,101.0,0.0,0
17.9,4,0,0.146232,0.0,0
0.0,1,0,22.0,0.0,0
108.49,3,0,2.045681,0.0,0
2.16,3,0,0.377281,0.0,0
541.67,9,0,0.015,0.0,0
163.95,2,0,43.629402,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,4.980117,0.0,0
1.79,21,0,0.476512,0.0,0
0.0,1,0,0.016,0.0,0
108.48,3,0,32.720317,0.0,0
221.96,22,0,0.096149,0.0,0
5.87,3,0,903.920605,0.0,0
0.0,1,0,0.5,0.0,0
164.17,2,0,31.674275,0.0,0
19.76,3,0,101.0,0.0,0
1221.32,12,0,0.000396,0.0,0
0.0,0,1,0.0,0.0,0
376.52,256,0,0.000182,0.0,0
1.09,3,0,512.188659,0.0,0
11710.91,18,0,0.01,0.0,0
5780.61,132,0,0.030443,0.0,0
2.85,25,0,0.090055,0.0,0
21.99,3,0,101.0,0.0,0
0.0,1,0,12.168132,0.0,0
3474.06,4,0,3.895,0.0,0
9.68,1551,0,0.100128,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
1.3,2,0,1488.581321,0.0,0
17.45,396,0,0.111204,0.0,0
3.5,2,0,0.737947,0.0,0
0.0,1,0,0.340895,0.0,0
0.0,0,1,4.4284,0.0,0
6.25,4,0,1.5,0.0,0
11843.86,73,0,0.010692,0.0,0
5.11,6,0,0.443,0.0,0
441.59,411,0,0.99,0.0,0
0.0,0,1,0.0,0.0,0
4408.87,15,0,0.200209,0.0,0
79.38,4,0,18.026097,0.0,0
4.68,1055,0,0.010003,0.0,0
19.62,3,0,101.0,0.0,0
0.0,1,0,0.068168,0.0,0
5.02,3,0,510.731004,0.0,0
29241.42,2,0,0.032037,0.0,0
1.27,10,0,0.058238,0.0,0
12.12,21,0,0.427324,0.0,0
24.71,121,0,0.412892,0.0,0
0.0,1,0,193.311068,0.0,0
19.43,3,0,101.0,0.0,0
1.27,2,0,0.1,0.0,0
30.53,5,0,2.202158,0.0,0
105.32,3,0,21.813239,0.0,0
13.12,13,0,0.23,0.0,0
0.0,0,1,0.0,0.0,0
4.09,108,0,0.029868,0.0,0
4480.98,19,0,0.05,0.0,0
34.48,279,0,0.032257,0.0,0
16.92,3,0,101.0,0.0,0
160.29,2,0,38.886024,0.0,0
0.0,0,1,0.0,0.0,0
21.43,3,0,101.0,0.0,0
296.32,117,0,0.0,0.0,0
23.98,3,0,6.791993,0.0,0
0.0,1,0,7.99,0.0,0
4228.91,3,0,0.00907,0.0,0
24.93,5,0,0.136158,0.0,0
20236.24,7,0,0.0003,0.0,0
3746.8,15,0,0.010874,0.0,0
0.0,0,1,0.0,0.0,0
1883.28,8,0,0.18,0.0,0
16.01,4,0,101.0,0.0,0
19.94,40,0,0.944287,0.0,0
0.0,0,1,0.0,0.0,0
6.71,3,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
39.35,1205,0,0.08624,0.0,0
2.73,9,0,8.75,0.0,0
25.48,3,0,28.540031,0.0,0
15.88,1363,0,0.011071,0.0,0
5.03,12,0,1.0,0.0,0
163.78,2,0,101.0,0.0,0
163.56,2,0,39.600272,0.0,0
0.0,1,0,0.023951,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
22550.24,23,0,0.189148,0.0,0
0.0,1,0,0.2,0.0,0
0.0,0,1,0.0,0.0,0
1.24,3,0,959.842976,0.0,0
0.0,0,1,0.0,0.0,0
25150.52,3,0,0.0003,0.0,0
107.23,3,0,19.585603,0.0,0
8.11,33,0,2.0,0.0,0
111.63,225,0,0.112963,0.0,0
0.88,5,0,0.2,0.0,0
0.0,1,0,0.2997,0.0,0
6064.46,16,0,0.001493,0.0,0
0.0,0,1,0.0,0.0,0
64.3,202,0,0.250537,0.0,0
2.86,2,0,0.04885,0.0,0
118.76,96,0,0.010493,0.0,0
1.86,5,0,942.951953,0.0,0
34640.21,2,0,0.009531,0.0,0
2.07,8,0,4.0,0.0,0
36532.41,9,0,0.01,0.0,0
5755.09,6,0,4.985041,0.0,0
12369.07,3,0,0.01,0.0,0
0.0,1,0,4.0,0.0,0
1.61,3,0,941.632067,0.0,0
0.0,0,1,0.04901,0.0,0
0.0,0,0,0.027,0.0,0
3.52,2,0,3.832082,0.0,0
5.15,87,0,0.100086,0.0,0
22.09,3,0,101.0,0.0,0
2050.4,199,0,0.0,0.0,0
0.98,3,0,423.42256,0.0,0
2.19,2,0,1423.0,0.0,0
65.63,90,0,0.773242,0.0,0
4275.36,2,0,0.019141,0.0,0
23.04,3,0,101.0,0.0,0
3.57,4,0,0.011649,0.0,0
0.0,0,1,0.0,0.0,0
8969.36,7,0,0.0688,0.0,0
13.36,1700,0,0.819283,0.0,0
163.06,2,0,5.026049,0.0,0
2758.09,54,0,0.01521,0.0,0
1.77,3,0,434.001122,0.0,0
162.57,2,0,34.503324,0.0,0
15513.74,11,0,0.10878,0.0,0
0.0,0,1,0.0,0.0,0
193.23,4664,0,0.000614,0.0,0
32.51,2,0,101.0,0.0,0
9194.01,54,0,0.002991,0.0,0
687.23,2,0,0.5,0.0,0
4.41,3,0,912.844919,0.0,0
27285.64,7,0,0.045359,0.0,0
0.0,0,0,0.495,0.0,0
164.27,2,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.145868,0.0,0
20.13,5,0,0.128433,0.0,0
159.05,2,0,39.455397,0.0,0
507.61,25,0,0.000123,0.0,0
15.25,8,0,0.197,0.0,0
2.87,2,0,0.1,0.0,0
3876.19,11,0,0.089,0.0,0
1269.9,51,0,0.012802,0.0,0
0.0,0,1,0.0,0.0,0
4142.32,12,0,0.03,0.0,0
164.01,2,0,49.358545,0.0,0
25852.19,10,0,0.12,0.0,0
1.47,4,0,555.519956,0.0,0
34793.92,8,0,0.0,0.0,0
21.52,3,0,101.0,0.0,0
1.88,3,0,100.908512,0.0,0
0.0,0,1,0.0,0.0,0
126.91,390,0,0.153485,0.0,0
40824.57,4,0,0.0,0.0,0
0.0,1,0,6.704341,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
71368.89,9,0,0.1,0.0,0
1915.27,299,0,0.126856,0.0,0
113.06,144,0,0.200116,0.0,0
2229.96,17,0,0.061499,0.0,0
4211.31,28,0,0.015,0.0,0
31302.04,7,0,2.998791,0.0,0
1405.62,42,0,0.00154,0.0,0
953.88,116,0,0.010048,0.0,0
0.0,0,1,0.545,0.0,0
3.62,3,0,483.534561,0.0,0
5718.77,61,0,1.0,0.0,0
17.3,3,0,101.0,0.0,0
16.92,3,0,101.0,0.0,0
9.81,34,0,0.108,0.0,0
63087.18,3,0,0.095,0.0,0
2.0,4,0,511.528899,0.0,0
4.17,6,0,0.005,0.0,0
0.0,1,0,20.009559,0.0,0
0.0,0,1,0.0,0.0,0
1237.6,124,0,0.000694,0.0,0
6076.93,12,0,0.002,0.0,0
0.0,0,1,0.0,0.0,0
5.06,9998,0,2.0,0.0,0
1.98,4,0,0.891016,0.0,0
107.51,3,0,41.709633,0.0,0
19.72,3,0,101.0,0.0,0
2.19,4,0,0.1,0.0,0
164.78,2,0,26.66629,0.0,0
3.76,3,0,918.894883,0.0,0
3.64,83,0,0.2,0.0,0
1018.81,3,0,0.01,0.0,0
1226.4,128,0,0.007162,0.0,0
0.0,1,0,10.0,0.0,0
0.0,0,1,0.0,0.0,0
51613.33,2,0,0.25208,0.0,0
1378.16,29,0,250.0,0.0,0
7353.09,71,0,1.0,0.0,0
0.0,0,1,0.0,0.0,0
6.85,1138,0,0.20004,0.0,0
3.88,4,0,0.003,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
3231.2,10,0,0.003462,0.0,0
9544.09,20,0,1.010028,0.0,0
9.93,2612,0,0.037483,0.0,0
25582.21,3,0,0.062998,0.0,0
0.0,1,0,0.432919,0.0,0
0.0,0,1,0.0,0.0,0
28.84,2,0,0.019087,0.0,0
13.77,4,0,0.1,0.0,0
0.0,0,1,0.0,0.0,0
266.53,12,0,0.024528,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
163.62,2,0,101.0,0.0,0
25.44,3,0,21.030611,0.0,0
22.21,3,0,101.0,0.0,0
160.03,2,0,50.382867,0.0,0
0.0,0,0,0.02,0.0,0
18.41,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
6955.27,21,0,0.018427,0.0,0
118.66,82,0,0.494651,0.0,0
5927.95,7,0,0.01,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
29.68,9784,0,1.0,0.0,0
0.0,1,0,0.045,0.0,0
483.85,38,0,0.058764,0.0,0
0.0,1,0,1.626,0.0,0
0.79,5,0,0.033105,0.0,0
13824.22,3,0,4.424779,0.0,0
3.49,2,0,1.0,0.0,0
6.16,3,0,784.17673,0.0,0
157.09,2,0,101.0,0.0,0
26.25,1626,0,0.200007,0.0,0
26.32,3,0,48.249023,0.0,0
22.06,3,0,101.0,0.0,0
12647.19,2,0,0.090586,0.0,0
3193.16,3,0,0.020882,0.0,0
96.94,9,0,0.33,0.0,0
21.65,3,0,101.0,0.0,0
23.66,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
3.38,3,0,268.535869,0.0,0
7276.41,128,0,0.005,0.0,0
241.38,48,0,0.005764,0.0,0
0.0,1,0,1.495,0.0,0
2090.66,5,0,2.180443,0.0,0
3.74,2,0,0.100322,0.0,0
157.54,2,0,101.0,0.0,0
0.0,1,0,1.764627,0.0,0
2901.54,12,0,0.002,0.0,0
1.46,3,0,435.990822,0.0,0
33.39,3,0,101.0,0.0,0
8288.39,60,0,0.030902,0.0,0
0.0,0,1,0.0,0.0,0
26.13,3,0,13.287029,0.0,0
3.21,3,0,942.166925,0.0,0
2124.79,98,0,0.000832,0.0,0
0.0,0,1,0.01,0.0,0
0.0,0,1,0.0,0.0,0
19.89,3,0,101.0,0.0,0
1.27,2,0,1037.134475,0.0,0
4.69,4,0,0.003,0.0,0
0.0,1,0,0.009118,0.0,0
163.19,2,0,20.00026,0.0,0
0.0,0,1,0.0,0.0,0
156.31,2,0,101.0,0.0,0
0.0,1,0,16.299,0.0,0
33.48,39,0,0.419,0.0,0
14303.01,17,0,0.01,0.0,0
2.86,3,0,560.113837,0.0,0
22.82,3,0,101.0,0.0,0
4.39,6,0,1.0,0.0,0
20807.97,8,0,1.3257,0.0,0
0.0,1,0,100.0,0.0,0
46795.42,3,0,0.009918,0.0,0
0.0,0,0,0.011415,0.0,0
0.0,0,1,0.0,0.0,0
107.78,3,0,25.753052,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,25.18,0.0,0
23.76,3,0,12.641308,0.0,0
246604.77,3,0,0.226539,0.0,0
195.32,5,0,0.012766,0.0,0
164.18,2,0,48.099232,0.0,0
19.67,7,0,2.9879,0.0,0
0.0,1,0,0.6,0.0,0
159.63,2,0,30.570382,0.0,0
18.69,3,0,101.0,0.0,0
2769.14,73,0,0.004382,0.0,0
27.06,8613,0,0.0,0.0,0
160.4,2,0,28.835584,0.0,0
21.65,3,0,101.0,0.0,0
0.0,0,1,1.0,0.0,0
23.82,3,0,9.002749,0.0,0
7460.29,6,0,1.0419,0.0,0
791.69,67,0,0.02,0.0,0
50337.59,7,0,0.3835,0.0,0
17.84,3,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.50145,0.0,0
2388.85,8,0,0.031955,0.0,0
2536.45,279,0,0.119,0.0,0
8.75,5,0,0.8127,0.0,0
0.0,0,1,0.0,0.0,0
3.38,3,0,208.374399,0.0,0
0.0,0,1,0.0,0.0,0
159.63,2,0,49.568917,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.008481,0.0,0
7470.96,10,0,0.006793,0.0,0
0.0,0,1,0.0,0.0,0
22.22,3,0,101.0,0.0,0
176.1,128,0,0.100002,0.0,0
7.06,80,0,0.0101,0.0,0
14.36,3,0,101.0,0.0,0
9240.32,11,0,0.005,0.0,0
161.67,2,0,45.719156,0.0,0
6.51,100,0,0.049001,0.0,0
99.11,10,0,0.22,0.0,0
0.0,0,1,0.0,0.0,0
3661.74,24,0,0.05,0.0,0
0.0,1,0,1.07861,0.0,0
196.73,305,0,0.010026,0.0,0
2.48,2,0,0.888833,0.0,0
0.0,0,1,0.0,0.0,0
22.81,3,0,101.0,0.0,0
12.01,10,0,0.988,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.756631,0.0,0
17069.52,30,0,1.4447,0.0,0
0.0,0,1,0.0,0.0,0
164.83,2,0,4.057561,0.0,0
0.0,0,1,0.0,0.0,0
24.75,3,0,14.932137,0.0,0
2207.85,128,0,0.2,0.0,0
105.81,3,0,101.0,0.0,0
2132.92,11,0,0.114033,0.0,0
34.26,1663,0,0.011189,0.0,0
163.07,2,0,101.0,0.0,0
0.0,1,0,0.719528,0.0,0
0.0,0,0,0.012414,0.0,0
20740.81,2,0,0.351929,0.0,0
12949.43,12,0,0.01,0.0,0
0.0,1,0,4.020663,0.0,0
0.0,1,0,4.995,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,0.017246,0.0,0
162.38,2,0,24.648361,0.0,0
557.71,28,0,0.006036,0.0,0
148.83,1302,0,0.000167,0.0,0
1576.24,6,0,0.01,0.0,0
22.86,3,0,101.0,0.0,0
18.79,2,0,1.559326,0.0,0
5.18,112,0,0.010034,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
3837.42,4,0,0.046623,0.0,0
0.0,0,1,0.124225,0.0,0
161.2,2,0,101.0,0.0,0
6.78,5504,0,0.009537,0.0,0
1340.31,64,0,0.05,0.0,0
0.0,0,1,0.0,0.0,0
1582.86,359,0,3.1e-05,0.0,0
2.16,3,0,0.001078,0.0,0
734.64,82,0,0.1,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,0,2.08975,0.0,0
0.0,1,0,6.458,0.0,0
22.29,3,0,101.0,0.0,0
94379.42,2,0,0.273771,0.0,0
0.0,0,1,0.0,0.0,0
4.53,6,0,0.60489,0.0,0
161.04,2,0,26.511526,0.0,0
86411.4,7,0,0.08,0.0,0
0.0,1,0,10.0,0.0,0
159.7,2,0,47.094393,0.0,0
22.51,12,0,0.067874,0.0,0
4398.91,51,0,0.1,0.0,0
0.71,2,0,1.41,0.0,0
710.69,45,0,0.05,0.0,0
64.14,7850,0,0.000488,0.0,0
0.0,1,0,0.060042,0.0,0
0.0,1,0,0.435264,0.0,0
5636.12,20,0,0.065416,0.0,0
1973.25,44,0,0.1,0.0,0
0.0,1,0,4.463018,0.0,0
35843.61,12,0,10.0,0.0,0
163.62,2,0,101.0,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,59.995,0.0,0
0.0,0,1,0.0,0.0,0
595.97,58,0,0.09,0.0,0
162.51,2,0,18.748839,0.0,0
0.0,1,0,0.01,0.0,0
4.64,8,0,0.005,0.0,0
2.81,5,0,2.0,0.0,0
0.0,1,0,0.1,0.0,0
2516.75,3,0,0.0,0.0,0
0.0,1,0,2.046247,0.0,0
162.76,2,0,3.464548,0.0,0
9811.44,18,0,0.00083,0.0,0
1512.75,332,0,0.00584,0.0,0
163.77,2,0,101.0,0.0,0
22.45,43,0,0.034522,0.0,0
0.0,0,1,0.0,0.0,0
1.34,3,0,943.383867,0.0,0
20.68,23,0,1.0,0.0,0
2535.12,22,0,0.005,0.0,0
0.0,0,1,0.0,0.0,0
0.0,1,0,6.0,0.0,0
2635.08,12,0,0.003775,0.0,0
0.0,0,1,0.0,0.0,0
23.62,3,0,16.478747,0.0,0
0.0,0,1,0.0,0.0,0
23.67,6,0,2.086797,0.0,0
0.0,1,0,0.040876,0.0,0
14.19,1204,0,0.01,0.0,0
0.0,1,0,2.194274,0.0,0
4912.06,87,0,0.01,0.0,0
46541.86,13,0,0.045,0.0,0
0.0,1,0,0.00516,0.0,0
24.34,3,0,23.035651,0.0,0
0.0,0,1,0.0,0.0,0
0.0,0,1,0.0,0.0,0
158.02,2,0,101.0,0.0,0
156.14,9,0,0.325063,0.0,0
0.0,0,1,0.159936,0.0,0
78.55,4,0,101.0,0.0,0
10483.04,4,0,8.464817,0.0,0
0.0,1,0,0.503745,0.0,0
17078.38,26,0,0.01,0.0,0
26.12,2,0,1.266,0.0,0
0.0,0,1,0.0,0.0,0
6.17,5,0,1.276891,0.0,0
1105.38,15,0,0.447853,0.0,0
2.11,3,0,375.590059,0.0,0
1933.05,233,0,0.008,0.0,0
6820.93,113,2,0.0,0.0,0
0.0,0,0,0.681968,0.0,0
2.22,4,0,523.902634,0.0,0
0.0,1,0,0.999,0.0,0
0.0,0,1,0.0,0.0,0
163.38,2,0,0.000708,0.0,0
60637.93,3,0,0.3,0.0,0
25.54,3,0,35.728321,0.0,0
0.0,0,0,0.009531,0.0,0
34.36,3,0,101.0,0.0,0
5471.79,79,0,0.00259,0.0,0
91023.62,3,0,0.252029,0.0,0
